aptNm,aptSeq,buildYear,contractTerm,contractType,dealDay,dealMonth,dealYear,deposit,excluUseAr,floor,jibun,monthlyRent,preDeposit,preMonthlyRent,roadnm,roadnmbcd,roadnmbonbun,roadnmbubun,roadnmcd,roadnmseq,roadnmsggcd,sggCd,umdNm,useRRRight,gu_name,lawd_cd,housing_type,transaction_type,query_ym,source_api,offiNm,sggNm,houseType,totalFloorAr,mhouseNm,주소키,위도,경도,검색주소,카카오매칭주소,공식자치구,공식행정동,행정동코드,매핑상태,프로젝트자치구,프로젝트행정동,분석대상여부,공식지역,프로젝트지역
어등하이빌,29200-35,1992,26.05~28.05,신규,29,4,2026,300,41.04,1,1572-6,40,,,사암로215번길 16,0,00016,00000,4289186,1,12330,12330,우산동,,광산구,12330,아파트,전월세,202604,아파트 전월세,,,,,,광산구|우산동|1572-6|사암로215번길 16|00016|00000,35.16415310868,126.80737011946,광주광역시 광산구 우산동 1572-6,전남광주통합특별시 광산구 사암로215번길 16,광산구,우산동,1233058000,성공,광산구,우산동,True,광산구 우산동,광산구 우산동
광주수완7신완마을휴먼시아,29200-264,2011,26.05~28.04,갱신,6,4,2026,"2,751",46.54,7,1037,15,"2,671",15,풍영로329번길 50,0,00050,00000,4289681,1,12330,12330,장덕동,,광산구,12330,아파트,전월세,202604,아파트 전월세,,,,,,광산구|장덕동|1037|풍영로329번길 50|00050|00000,35.2014118295745,126.812869241031,광주광역시 광산구 장덕동 1037,전남광주통합특별시 광산구 풍영로329번길 50,광산구,수완동,1233063700,성공,광산구,수완동,True,광산구 수완동,광산구 수완동
광주하남엘에이치천년나무,29200-414,2019,26.04~28.05,신규,15,4,2026,"1,408",16.35,7,1611-3,7,,,용아로 175-6,,00175,00006,3163035,0,12330,12330,우산동,,광산구,12330,아파트,전월세,202604,아파트 전월세,,,,,,광산구|우산동|1611-3|용아로 175-6|00175|00006,35.1599080758315,126.800246035505,광주광역시 광산구 우산동 1611-3,전남광주통합특별시 광산구 용아로 175-6,광산구,우산동,1233058000,성공,광산구,우산동,True,광산구 우산동,광산구 우산동
첨단센트럴파크2차,29200-399,2018,26.04~27.04,신규,1,4,2026,"3,000",47.44,13,676-3,53,,,첨단중앙로170번길 87,0,00087,00000,4289614,1,12330,12330,쌍암동,,광산구,12330,아파트,전월세,202604,아파트 전월세,,,,,,광산구|쌍암동|676-3|첨단중앙로170번길 87|00087|00000,35.2209763822162,126.84687920672,광주광역시 광산구 쌍암동 676-3,전남광주통합특별시 광산구 첨단중앙로170번길 87,광산구,첨단1동,1233062400,성공,광산구,첨단1동,True,광산구 첨단1동,광산구 첨단1동
광주수완7신완마을휴먼시아,29200-264,2011,26.04~28.05,신규,28,4,2026,"2,117",39.77,15,1037,12,,,풍영로329번길 50,0,00050,00000,4289681,1,12330,12330,장덕동,,광산구,12330,아파트,전월세,202604,아파트 전월세,,,,,,광산구|장덕동|1037|풍영로329번길 50|00050|00000,35.2014118295745,126.812869241031,광주광역시 광산구 장덕동 1037,전남광주통합특별시 광산구 풍영로329번길 50,광산구,수완동,1233063700,성공,광산구,수완동,True,광산구 수완동,광산구 수완동
광주첨단엘에이치2단지,29200-426,2020,26.05~28.04,갱신,28,4,2026,"5,793",36.72,5,683-2,9,"3,422",19,임방울대로825번길 9,0,00009,00000,4289554,0,12330,12330,쌍암동,,광산구,12330,아파트,전월세,202604,아파트 전월세,,,,,,광산구|쌍암동|683-2|임방울대로825번길 9|00009|00000,35.218229827909,126.848341882075,광주광역시 광산구 쌍암동 683-2,전남광주통합특별시 광산구 임방울대로825번길 9,광산구,첨단1동,1233062400,성공,광산구,첨단1동,True,광산구 첨단1동,광산구 첨단1동
무진로더브이벨라코트,29200-488,2023,26.06~28.06,신규,24,4,2026,"17,800",59.4581,13,1607-1,0,,,무진대로212번길 13-9,0,00013,00009,4289118,0,12330,12330,우산동,,광산구,12330,아파트,전월세,202604,아파트 전월세,,,,,,광산구|우산동|1607-1|무진대로212번길 13-9|00013|00009,35.1613514346415,126.804063542983,광주광역시 광산구 우산동 1607-1,전남광주통합특별시 광산구 무진대로212번길 13-9,광산구,우산동,1233058000,성공,광산구,우산동,True,광산구 우산동,광산구 우산동
장자울마을휴먼시아4단지,29200-257,2009,26.06~28.05,갱신,23,4,2026,"2,858",46.9,14,517,16,"2,775",15,풍영로145번길 43,0,00043,00000,4289671,1,12330,12330,흑석동,,광산구,12330,아파트,전월세,202604,아파트 전월세,,,,,,광산구|흑석동|517|풍영로145번길 43|00043|00000,35.1837458369346,126.811293211321,광주광역시 광산구 흑석동 517,전남광주통합특별시 광산구 풍영로145번길 43,광산구,수완동,1233063700,성공,광산구,수완동,True,광산구 수완동,광산구 수완동
한양에드가302동,29200-309,2013,26.04~27.04,신규,25,4,2026,500,25.6308,9,694-115,40,,,월계로 223-17,0,00223,00017,3163039,2,12330,12330,쌍암동,,광산구,12330,아파트,전월세,202604,아파트 전월세,,,,,,광산구|쌍암동|694-115|월계로 223-17|00223|00017,35.2149023369798,126.849588941863,광주광역시 광산구 쌍암동 694-115,전남광주통합특별시 광산구 월계로 223-17,광산구,첨단2동,1233062600,성공,북구,첨단2동,True,광산구 첨단2동,북구 첨단2동
광주첨단엘에이치1단지,29200-425,2020,26.05~28.04,갱신,27,4,2026,"2,827",21.88,3,657-4,8,"2,066",11,첨단중앙로152번길 6-8,,00006,00008,4289613,0,12330,12330,쌍암동,,광산구,12330,아파트,전월세,202604,아파트 전월세,,,,,,광산구|쌍암동|657-4|첨단중앙로152번길 6-8|00006|00008,35.2182552786944,126.842577336818,광주광역시 광산구 쌍암동 657-4,전남광주통합특별시 광산구 첨단중앙로152번길 6-8,광산구,첨단1동,1233062400,성공,광산구,첨단1동,True,광산구 첨단1동,광산구 첨단1동
제이지파크,29200-381,2017,26.04~26.10,신규,24,4,2026,200,26.7803,3,879-2,50,,,첨단중앙로106번길 65-16,0,00065,00016,4289610,0,12330,12330,월계동,,광산구,12330,아파트,전월세,202604,아파트 전월세,,,,,,광산구|월계동|879-2|첨단중앙로106번길 65-16|00065|00016,35.2162256263459,126.847012788939,광주광역시 광산구 월계동 879-2,전남광주통합특별시 광산구 첨단중앙로106번길 65-16,광산구,첨단2동,1233062600,성공,북구,첨단2동,True,광산구 첨단2동,북구 첨단2동
첨단도휘에드가2차,29200-350,2015,26.04~27.04,신규,21,4,2026,300,19.89,6,694-70,40,,,월계로 223-20,0,00223,00020,3163039,1,12330,12330,쌍암동,,광산구,12330,아파트,전월세,202604,아파트 전월세,,,,,,광산구|쌍암동|694-70|월계로 223-20|00223|00020,35.2153858800186,126.850509647451,광주광역시 광산구 쌍암동 694-70,전남광주통합특별시 광산구 월계로 223-20,광산구,첨단2동,1233062600,성공,북구,첨단2동,True,광산구 첨단2동,북구 첨단2동
장자울마을휴먼시아4단지,29200-257,2009,26.06~28.05,갱신,24,4,2026,"4,358",46.9,4,517,7,"4,275",15,풍영로145번길 43,0,00043,00000,4289671,1,12330,12330,흑석동,,광산구,12330,아파트,전월세,202604,아파트 전월세,,,,,,광산구|흑석동|517|풍영로145번길 43|00043|00000,35.1837458369346,126.811293211321,광주광역시 광산구 흑석동 517,전남광주통합특별시 광산구 풍영로145번길 43,광산구,수완동,1233063700,성공,광산구,수완동,True,광산구 수완동,광산구 수완동
아름마을휴먼시아2단지,29200-248,2009,26.04~28.05,신규,21,4,2026,"3,574",51.93,10,1064,19,,,수등로123번길 22,0,00022,00000,4289327,1,12330,12330,신가동,,광산구,12330,아파트,전월세,202604,아파트 전월세,,,,,,광산구|신가동|1064|수등로123번길 22|00022|00000,35.1842119227205,126.82398140206,광주광역시 광산구 신가동 1064,전남광주통합특별시 광산구 수등로123번길 22,광산구,수완동,1233063700,성공,광산구,수완동,True,광산구 수완동,광산구 수완동
광주수완6신완마을휴먼시아,29200-263,2010,26.05~28.04,갱신,24,4,2026,"2,805",46.9,7,1044,15,"2,679",15,풍영로329번길 51,0,00051,00000,4289681,1,12330,12330,장덕동,,광산구,12330,아파트,전월세,202604,아파트 전월세,,,,,,광산구|장덕동|1044|풍영로329번길 51|00051|00000,35.1993201857989,126.811785931546,광주광역시 광산구 장덕동 1044,전남광주통합특별시 광산구 풍영로329번길 51,광산구,수완동,1233063700,성공,광산구,수완동,True,광산구 수완동,광산구 수완동
광주수완6신완마을휴먼시아,29200-263,2010,26.04~28.04,신규,24,4,2026,"5,673",51.26,3,1044,8,,,풍영로329번길 51,0,00051,00000,4289681,1,12330,12330,장덕동,,광산구,12330,아파트,전월세,202604,아파트 전월세,,,,,,광산구|장덕동|1044|풍영로329번길 51|00051|00000,35.1993201857989,126.811785931546,광주광역시 광산구 장덕동 1044,전남광주통합특별시 광산구 풍영로329번길 51,광산구,수완동,1233063700,성공,광산구,수완동,True,광산구 수완동,광산구 수완동
첨단AM-City스카이하이,29200-333,2014,26.04~27.04,갱신,7,4,2026,300,19.2584,12,892-17,40,300,38,월계로 195,0,00195,00000,3163039,1,12330,12330,월계동,,광산구,12330,아파트,전월세,202604,아파트 전월세,,,,,,광산구|월계동|892-17|월계로 195|00195|00000,35.2137095484456,126.847045735636,광주광역시 광산구 월계동 892-17,전남광주통합특별시 광산구 월계로 195,광산구,첨단2동,1233062600,성공,북구,첨단2동,True,광산구 첨단2동,북구 첨단2동
광주수완7신완마을휴먼시아,29200-264,2011,26.05~28.04,갱신,16,4,2026,"2,751",46.9,2,1037,15,"2,671",15,풍영로329번길 50,0,00050,00000,4289681,1,12330,12330,장덕동,,광산구,12330,아파트,전월세,202604,아파트 전월세,,,,,,광산구|장덕동|1037|풍영로329번길 50|00050|00000,35.2014118295745,126.812869241031,광주광역시 광산구 장덕동 1037,전남광주통합특별시 광산구 풍영로329번길 50,광산구,수완동,1233063700,성공,광산구,수완동,True,광산구 수완동,광산구 수완동
아름마을휴먼시아3단지,29200-260,2009,26.06~28.05,갱신,24,4,2026,"3,463",46.9,7,1202,12,"3,326",11,하남대로261번길 11,0,00011,00000,4289685,1,12330,12330,신가동,,광산구,12330,아파트,전월세,202604,아파트 전월세,,,,,,광산구|신가동|1202|하남대로261번길 11|00011|00000,35.1803936905995,126.820478944492,광주광역시 광산구 신가동 1202,전남광주통합특별시 광산구 하남대로261번길 11,광산구,수완동,1233063700,성공,광산구,수완동,True,광산구 수완동,광산구 수완동
아름마을휴먼시아2단지,29200-248,2009,26.05~28.04,갱신,24,4,2026,"2,177",39.48,15,1064,12,"2,114",12,수등로123번길 22,0,00022,00000,4289327,1,12330,12330,신가동,,광산구,12330,아파트,전월세,202604,아파트 전월세,,,,,,광산구|신가동|1064|수등로123번길 22|00022|00000,35.1842119227205,126.82398140206,광주광역시 광산구 신가동 1064,전남광주통합특별시 광산구 수등로123번길 22,광산구,수완동,1233063700,성공,광산구,수완동,True,광산구 수완동,광산구 수완동
광주첨단엘에이치3단지,29200-424,2020,26.06~28.05,갱신,23,4,2026,"2,087",16.8,6,869-2,7,"1,663",9,임방울대로800번길 11-5,,00011,00005,4289552,0,12330,12330,월계동,,광산구,12330,아파트,전월세,202604,아파트 전월세,,,,,,광산구|월계동|869-2|임방울대로800번길 11-5|00011|00005,35.2172126334807,126.846821692809,광주광역시 광산구 월계동 869-2,전남광주통합특별시 광산구 임방울대로800번길 11-5,광산구,첨단2동,1233062600,성공,북구,첨단2동,True,광산구 첨단2동,북구 첨단2동
하남주공(2단지),29200-39,1991,26.05~28.05,신규,14,4,2026,300,44.52,12,1571-1,40,,,월곡산정로 12,0,00012,00000,3163042,1,12330,12330,우산동,,광산구,12330,아파트,전월세,202604,아파트 전월세,,,,,,광산구|우산동|1571-1|월곡산정로 12|00012|00000,35.1651071402315,126.803686058,광주광역시 광산구 우산동 1571-1,전남광주통합특별시 광산구 월곡산정로 12,광산구,우산동,1233058000,성공,광산구,우산동,True,광산구 우산동,광산구 우산동
MaruHiII,29200-320,2014,26.04~27.04,신규,14,4,2026,300,20.7468,5,1594-2,35,,,무진대로 278-12,0,00278,00012,2009009,2,12330,12330,우산동,,광산구,12330,아파트,전월세,202604,아파트 전월세,,,,,,광산구|우산동|1594-2|무진대로 278-12|00278|00012,35.1599831885253,126.810475648689,광주광역시 광산구 우산동 1594-2,전남광주통합특별시 광산구 무진대로 278-12,광산구,우산동,1233058000,성공,광산구,우산동,True,광산구 우산동,광산구 우산동
에이엠시티5차,29200-307,2013,26.05~27.05,신규,22,4,2026,300,33.1446,7,682-1,48,,,임방울대로825번길 19,0,00019,00000,4289554,1,12330,12330,쌍암동,,광산구,12330,아파트,전월세,202604,아파트 전월세,,,,,,광산구|쌍암동|682-1|임방울대로825번길 19|00019|00000,35.2187157362366,126.847688221979,광주광역시 광산구 쌍암동 682-1,전남광주통합특별시 광산구 임방울대로825번길 19,광산구,첨단1동,1233062400,성공,광산구,첨단1동,True,광산구 첨단1동,광산구 첨단1동
리버힐,29200-36,1992,26.05~28.05,신규,18,4,2026,700,49.72,2,1602-2,50,,,우산로 47,0,00047,00000,3163037,1,12330,12330,우산동,,광산구,12330,아파트,전월세,202604,아파트 전월세,,,,,,광산구|우산동|1602-2|우산로 47|00047|00000,35.1590141808005,126.806285116368,광주광역시 광산구 우산동 1602-2,전남광주통합특별시 광산구 우산로 47,광산구,우산동,1233058000,성공,광산구,우산동,True,광산구 우산동,광산구 우산동
한양에드가302동,29200-309,2013,26.04~27.04,신규,16,4,2026,500,25.6308,5,694-115,42,,,월계로 223-17,0,00223,00017,3163039,2,12330,12330,쌍암동,,광산구,12330,아파트,전월세,202604,아파트 전월세,,,,,,광산구|쌍암동|694-115|월계로 223-17|00223|00017,35.2149023369798,126.849588941863,광주광역시 광산구 쌍암동 694-115,전남광주통합특별시 광산구 월계로 223-17,광산구,첨단2동,1233062600,성공,북구,첨단2동,True,광산구 첨단2동,북구 첨단2동
하남주공(2단지),29200-39,1991,26.04~28.04,신규,18,4,2026,500,44.52,11,1571-1,40,,,월곡산정로 12,0,00012,00000,3163042,1,12330,12330,우산동,,광산구,12330,아파트,전월세,202604,아파트 전월세,,,,,,광산구|우산동|1571-1|월곡산정로 12|00012|00000,35.1651071402315,126.803686058,광주광역시 광산구 우산동 1571-1,전남광주통합특별시 광산구 월곡산정로 12,광산구,우산동,1233058000,성공,광산구,우산동,True,광산구 우산동,광산구 우산동
아름마을휴먼시아1단지,29200-247,2009,26.06~28.05,갱신,10,4,2026,"2,177",39.72,11,1061,12,"2,017",11,수등로123번길 70,0,00070,00000,4289327,1,12330,12330,신가동,,광산구,12330,아파트,전월세,202604,아파트 전월세,,,,,,광산구|신가동|1061|수등로123번길 70|00070|00000,35.1858460602035,126.824527935674,광주광역시 광산구 신가동 1061,전남광주통합특별시 광산구 수등로123번길 70,광산구,수완동,1233063700,성공,광산구,수완동,True,광산구 수완동,광산구 수완동
장자울마을휴먼시아4단지,29200-257,2009,26.04~28.05,신규,21,4,2026,"3,574",51.93,12,517,19,,,풍영로145번길 43,0,00043,00000,4289671,1,12330,12330,흑석동,,광산구,12330,아파트,전월세,202604,아파트 전월세,,,,,,광산구|흑석동|517|풍영로145번길 43|00043|00000,35.1837458369346,126.811293211321,광주광역시 광산구 흑석동 517,전남광주통합특별시 광산구 풍영로145번길 43,광산구,수완동,1233063700,성공,광산구,수완동,True,광산구 수완동,광산구 수완동
광주수완7신완마을휴먼시아,29200-264,2011,26.05~28.04,갱신,21,4,2026,"2,096",39.96,15,1037,12,"1,865",11,풍영로329번길 50,0,00050,00000,4289681,1,12330,12330,장덕동,,광산구,12330,아파트,전월세,202604,아파트 전월세,,,,,,광산구|장덕동|1037|풍영로329번길 50|00050|00000,35.2014118295745,126.812869241031,광주광역시 광산구 장덕동 1037,전남광주통합특별시 광산구 풍영로329번길 50,광산구,수완동,1233063700,성공,광산구,수완동,True,광산구 수완동,광산구 수완동
첨단센트럴파크2차,29200-399,2018,26.06~28.06,신규,8,4,2026,"15,500",47.44,9,676-3,0,,,첨단중앙로170번길 87,0,00087,00000,4289614,1,12330,12330,쌍암동,,광산구,12330,아파트,전월세,202604,아파트 전월세,,,,,,광산구|쌍암동|676-3|첨단중앙로170번길 87|00087|00000,35.2209763822162,126.84687920672,광주광역시 광산구 쌍암동 676-3,전남광주통합특별시 광산구 첨단중앙로170번길 87,광산구,첨단1동,1233062400,성공,광산구,첨단1동,True,광산구 첨단1동,광산구 첨단1동
토담휴로스,29200-305,2013,26.04~27.04,신규,20,4,2026,300,19.9163,7,1576-4,35,,,무진대로231번길 13-5,0,00013,00005,4289119,1,12330,12330,우산동,,광산구,12330,아파트,전월세,202604,아파트 전월세,,,,,,광산구|우산동|1576-4|무진대로231번길 13-5|00013|00005,35.1625981868476,126.805739231192,광주광역시 광산구 우산동 1576-4,전남광주통합특별시 광산구 무진대로231번길 13-5,광산구,우산동,1233058000,성공,광산구,우산동,True,광산구 우산동,광산구 우산동
광주수완6신완마을휴먼시아,29200-263,2010,26.04~28.05,신규,21,4,2026,"2,805",46.9,20,1044,15,,,풍영로329번길 51,0,00051,00000,4289681,1,12330,12330,장덕동,,광산구,12330,아파트,전월세,202604,아파트 전월세,,,,,,광산구|장덕동|1044|풍영로329번길 51|00051|00000,35.1993201857989,126.811785931546,광주광역시 광산구 장덕동 1044,전남광주통합특별시 광산구 풍영로329번길 51,광산구,수완동,1233063700,성공,광산구,수완동,True,광산구 수완동,광산구 수완동
송정뜰안애,29200-325,2014,26.04~28.04,신규,18,4,2026,300,16.8123,7,754-2,33,,,광산로 77-3,0,00077,00003,3163002,1,12330,12330,송정동,,광산구,12330,아파트,전월세,202604,아파트 전월세,,,,,,광산구|송정동|754-2|광산로 77-3|00077|00003,35.1414890898644,126.798894591867,광주광역시 광산구 송정동 754-2,전남광주통합특별시 광산구 광산로 77-3,광산구,송정1동,1233051500,성공,광산구,송정1동,True,광산구 송정1동,광산구 송정1동
아름마을휴먼시아2단지,29200-248,2009,26.04~28.05,신규,21,4,2026,"2,886",46.9,6,1064,16,,,수등로123번길 22,0,00022,00000,4289327,1,12330,12330,신가동,,광산구,12330,아파트,전월세,202604,아파트 전월세,,,,,,광산구|신가동|1064|수등로123번길 22|00022|00000,35.1842119227205,126.82398140206,광주광역시 광산구 신가동 1064,전남광주통합특별시 광산구 수등로123번길 22,광산구,수완동,1233063700,성공,광산구,수완동,True,광산구 수완동,광산구 수완동
광주수완7신완마을휴먼시아,29200-264,2011,26.05~28.04,갱신,21,4,2026,"2,157",39.25,3,1037,8,"2,096",7,풍영로329번길 50,0,00050,00000,4289681,1,12330,12330,장덕동,,광산구,12330,아파트,전월세,202604,아파트 전월세,,,,,,광산구|장덕동|1037|풍영로329번길 50|00050|00000,35.2014118295745,126.812869241031,광주광역시 광산구 장덕동 1037,전남광주통합특별시 광산구 풍영로329번길 50,광산구,수완동,1233063700,성공,광산구,수완동,True,광산구 수완동,광산구 수완동
하남우미,29200-38,1992,26.05~27.05,갱신,18,4,2026,500,49.92,1,1572-2,50,500,45,월곡산정로 40,0,00040,00000,3163042,1,12330,12330,우산동,,광산구,12330,아파트,전월세,202604,아파트 전월세,,,,,,광산구|우산동|1572-2|월곡산정로 40|00040|00000,35.1658362217461,126.806527217382,광주광역시 광산구 우산동 1572-2,전남광주통합특별시 광산구 월곡산정로 40,광산구,우산동,1233058000,성공,광산구,우산동,True,광산구 우산동,광산구 우산동
첨단도휘에드가2차,29200-350,2015,26.04~27.04,신규,1,4,2026,300,19.69,5,694-70,40,,,월계로 223-20,0,00223,00020,3163039,1,12330,12330,쌍암동,,광산구,12330,아파트,전월세,202604,아파트 전월세,,,,,,광산구|쌍암동|694-70|월계로 223-20|00223|00020,35.2153858800186,126.850509647451,광주광역시 광산구 쌍암동 694-70,전남광주통합특별시 광산구 월계로 223-20,광산구,첨단2동,1233062600,성공,북구,첨단2동,True,광산구 첨단2동,북구 첨단2동
아름마을휴먼시아2단지,29200-248,2009,26.05~28.04,갱신,16,4,2026,"3,539",51.93,11,1064,19,"3,278",17,수등로123번길 22,0,00022,00000,4289327,1,12330,12330,신가동,,광산구,12330,아파트,전월세,202604,아파트 전월세,,,,,,광산구|신가동|1064|수등로123번길 22|00022|00000,35.1842119227205,126.82398140206,광주광역시 광산구 신가동 1064,전남광주통합특별시 광산구 수등로123번길 22,광산구,수완동,1233063700,성공,광산구,수완동,True,광산구 수완동,광산구 수완동
첨단센트럴파크2차,29200-399,2018,26.04~27.04,신규,10,4,2026,"1,000",41.83,12,676-3,70,,,첨단중앙로170번길 87,0,00087,00000,4289614,1,12330,12330,쌍암동,,광산구,12330,아파트,전월세,202604,아파트 전월세,,,,,,광산구|쌍암동|676-3|첨단중앙로170번길 87|00087|00000,35.2209763822162,126.84687920672,광주광역시 광산구 쌍암동 676-3,전남광주통합특별시 광산구 첨단중앙로170번길 87,광산구,첨단1동,1233062400,성공,광산구,첨단1동,True,광산구 첨단1동,광산구 첨단1동
베네시티,29200-329,2014,26.04~28.04,갱신,10,4,2026,"6,000",19.5594,5,883-1,0,"6,000",,임방울대로826번길 60-15,0,00060,00015,4289555,1,12330,12330,월계동,,광산구,12330,아파트,전월세,202604,아파트 전월세,,,,,,광산구|월계동|883-1|임방울대로826번길 60-15|00060|00015,35.2155315973727,126.847664625209,광주광역시 광산구 월계동 883-1,전남광주통합특별시 광산구 임방울대로826번길 60-15,광산구,첨단2동,1233062600,성공,북구,첨단2동,True,광산구 첨단2동,북구 첨단2동
아름마을휴먼시아1단지,29200-247,2009,26.06~28.05,갱신,20,4,2026,"3,609",51.93,9,1061,19,"3,504",19,수등로123번길 70,0,00070,00000,4289327,1,12330,12330,신가동,,광산구,12330,아파트,전월세,202604,아파트 전월세,,,,,,광산구|신가동|1061|수등로123번길 70|00070|00000,35.1858460602035,126.824527935674,광주광역시 광산구 신가동 1061,전남광주통합특별시 광산구 수등로123번길 70,광산구,수완동,1233063700,성공,광산구,수완동,True,광산구 수완동,광산구 수완동
광주수완6신완마을휴먼시아,29200-263,2010,26.05~28.04,갱신,17,4,2026,"3,439",51.82,15,1044,19,"3,196",17,풍영로329번길 51,0,00051,00000,4289681,1,12330,12330,장덕동,,광산구,12330,아파트,전월세,202604,아파트 전월세,,,,,,광산구|장덕동|1044|풍영로329번길 51|00051|00000,35.1993201857989,126.811785931546,광주광역시 광산구 장덕동 1044,전남광주통합특별시 광산구 풍영로329번길 51,광산구,수완동,1233063700,성공,광산구,수완동,True,광산구 수완동,광산구 수완동
에이엠시티센트럴파크,29200-349,2015,26.04~27.02,신규,20,4,2026,"1,000",40.9226,6,676-2,60,,,첨단중앙로182번길 50,,00050,00000,4289616,1,12330,12330,쌍암동,,광산구,12330,아파트,전월세,202604,아파트 전월세,,,,,,광산구|쌍암동|676-2|첨단중앙로182번길 50|00050|00000,35.2215170161494,126.846882804545,광주광역시 광산구 쌍암동 676-2,전남광주통합특별시 광산구 첨단중앙로182번길 50,광산구,첨단1동,1233062400,성공,광산구,첨단1동,True,광산구 첨단1동,광산구 첨단1동
첨단도휘에드가2차,29200-350,2015,26.04~27.04,신규,10,4,2026,200,19.69,7,694-70,42,,,월계로 223-20,0,00223,00020,3163039,1,12330,12330,쌍암동,,광산구,12330,아파트,전월세,202604,아파트 전월세,,,,,,광산구|쌍암동|694-70|월계로 223-20|00223|00020,35.2153858800186,126.850509647451,광주광역시 광산구 쌍암동 694-70,전남광주통합특별시 광산구 월계로 223-20,광산구,첨단2동,1233062600,성공,북구,첨단2동,True,광산구 첨단2동,북구 첨단2동
윤진리안채,29200-391,2017,26.05~27.05,신규,17,4,2026,500,28.7459,12,694-74,50,,,첨단강변로99번길 21,0,00021,00000,4289601,0,12330,12330,쌍암동,,광산구,12330,아파트,전월세,202604,아파트 전월세,,,,,,광산구|쌍암동|694-74|첨단강변로99번길 21|00021|00000,35.2151862774642,126.851132647598,광주광역시 광산구 쌍암동 694-74,전남광주통합특별시 광산구 첨단강변로99번길 21,광산구,첨단2동,1233062600,성공,북구,첨단2동,True,광산구 첨단2동,북구 첨단2동
아름마을휴먼시아1단지,29200-247,2009,26.06~28.05,갱신,15,4,2026,"3,539",51.93,6,1061,19,"3,436",19,수등로123번길 70,0,00070,00000,4289327,1,12330,12330,신가동,,광산구,12330,아파트,전월세,202604,아파트 전월세,,,,,,광산구|신가동|1061|수등로123번길 70|00070|00000,35.1858460602035,126.824527935674,광주광역시 광산구 신가동 1061,전남광주통합특별시 광산구 수등로123번길 70,광산구,수완동,1233063700,성공,광산구,수완동,True,광산구 수완동,광산구 수완동
에이엠시티5차,29200-307,2013,26.04~27.04,신규,14,4,2026,500,33.1446,7,682-1,60,,,임방울대로825번길 19,0,00019,00000,4289554,1,12330,12330,쌍암동,,광산구,12330,아파트,전월세,202604,아파트 전월세,,,,,,광산구|쌍암동|682-1|임방울대로825번길 19|00019|00000,35.2187157362366,126.847688221979,광주광역시 광산구 쌍암동 682-1,전남광주통합특별시 광산구 임방울대로825번길 19,광산구,첨단1동,1233062400,성공,광산구,첨단1동,True,광산구 첨단1동,광산구 첨단1동
아름마을휴먼시아3단지,29200-260,2009,26.05~28.04,갱신,16,4,2026,"2,581",39.72,3,1202,10,"2,477",9,하남대로261번길 11,0,00011,00000,4289685,1,12330,12330,신가동,,광산구,12330,아파트,전월세,202604,아파트 전월세,,,,,,광산구|신가동|1202|하남대로261번길 11|00011|00000,35.1803936905995,126.820478944492,광주광역시 광산구 신가동 1202,전남광주통합특별시 광산구 하남대로261번길 11,광산구,수완동,1233063700,성공,광산구,수완동,True,광산구 수완동,광산구 수완동
리버힐,29200-36,1992,26.04~28.04,신규,10,4,2026,"8,200",49.86,15,1602-2,0,,,우산로 47,0,00047,00000,3163037,1,12330,12330,우산동,,광산구,12330,아파트,전월세,202604,아파트 전월세,,,,,,광산구|우산동|1602-2|우산로 47|00047|00000,35.1590141808005,126.806285116368,광주광역시 광산구 우산동 1602-2,전남광주통합특별시 광산구 우산로 47,광산구,우산동,1233058000,성공,광산구,우산동,True,광산구 우산동,광산구 우산동
하남주공(2단지),29200-39,1991,26.05~28.05,신규,15,4,2026,"7,400",44.52,4,1571-1,0,,,월곡산정로 12,0,00012,00000,3163042,1,12330,12330,우산동,,광산구,12330,아파트,전월세,202604,아파트 전월세,,,,,,광산구|우산동|1571-1|월곡산정로 12|00012|00000,35.1651071402315,126.803686058,광주광역시 광산구 우산동 1571-1,전남광주통합특별시 광산구 월곡산정로 12,광산구,우산동,1233058000,성공,광산구,우산동,True,광산구 우산동,광산구 우산동
광주하남엘에이치천년나무,29200-414,2019,26.04~28.05,신규,15,4,2026,"1,329",16.35,7,1611-3,7,,,용아로 175-6,,00175,00006,3163035,0,12330,12330,우산동,,광산구,12330,아파트,전월세,202604,아파트 전월세,,,,,,광산구|우산동|1611-3|용아로 175-6|00175|00006,35.1599080758315,126.800246035505,광주광역시 광산구 우산동 1611-3,전남광주통합특별시 광산구 용아로 175-6,광산구,우산동,1233058000,성공,광산구,우산동,True,광산구 우산동,광산구 우산동
첨단센트럴파크2차,29200-399,2018,26.04~28.04,갱신,10,4,2026,"15,000",41.83,11,676-3,0,"15,000",,첨단중앙로170번길 87,0,00087,00000,4289614,1,12330,12330,쌍암동,,광산구,12330,아파트,전월세,202604,아파트 전월세,,,,,,광산구|쌍암동|676-3|첨단중앙로170번길 87|00087|00000,35.2209763822162,126.84687920672,광주광역시 광산구 쌍암동 676-3,전남광주통합특별시 광산구 첨단중앙로170번길 87,광산구,첨단1동,1233062400,성공,광산구,첨단1동,True,광산구 첨단1동,광산구 첨단1동
