aptNm,aptSeq,buildYear,contractTerm,contractType,dealDay,dealMonth,dealYear,deposit,excluUseAr,floor,jibun,monthlyRent,preDeposit,preMonthlyRent,roadnm,roadnmbcd,roadnmbonbun,roadnmbubun,roadnmcd,roadnmseq,roadnmsggcd,sggCd,umdNm,useRRRight,gu_name,lawd_cd,housing_type,transaction_type,query_ym,source_api,offiNm,sggNm,houseType,totalFloorAr,mhouseNm,주소키,위도,경도,검색주소,카카오매칭주소,공식자치구,공식행정동,행정동코드,매핑상태,프로젝트자치구,프로젝트행정동,분석대상여부,공식지역,프로젝트지역
무등산그린웰로제비앙,29110-361,2019,26.04~27.04,갱신,12,3,2026,"16,350",39.9642,12,723,0,"15,920",,동계로 38,0,00038,00000,3159004,2,12210,12210,산수동,,동구,12210,아파트,전월세,202603,아파트 전월세,,,,,,동구|산수동|723|동계로 38|00038|00000,35.1552350290744,126.925320119966,광주광역시 동구 산수동 723,전남광주통합특별시 동구 동계로 38,동구,산수1동,1221059000,성공,,,False,동구 산수1동,
무등산그린웰로제비앙,29110-361,2019,26.04~27.04,갱신,12,3,2026,"16,350",39.9642,10,723,0,"15,920",,동계로 38,0,00038,00000,3159004,2,12210,12210,산수동,,동구,12210,아파트,전월세,202603,아파트 전월세,,,,,,동구|산수동|723|동계로 38|00038|00000,35.1552350290744,126.925320119966,광주광역시 동구 산수동 723,전남광주통합특별시 동구 동계로 38,동구,산수1동,1221059000,성공,,,False,동구 산수1동,
무등산그린웰로제비앙,29110-361,2019,26.04~27.04,신규,12,3,2026,"15,840",39.9642,4,723,0,,,동계로 38,0,00038,00000,3159004,2,12210,12210,산수동,,동구,12210,아파트,전월세,202603,아파트 전월세,,,,,,동구|산수동|723|동계로 38|00038|00000,35.1552350290744,126.925320119966,광주광역시 동구 산수동 723,전남광주통합특별시 동구 동계로 38,동구,산수1동,1221059000,성공,,,False,동구 산수1동,
무등산그린웰로제비앙,29110-361,2019,26.04~27.04,신규,12,3,2026,"16,350",39.9642,6,723,0,,,동계로 38,0,00038,00000,3159004,2,12210,12210,산수동,,동구,12210,아파트,전월세,202603,아파트 전월세,,,,,,동구|산수동|723|동계로 38|00038|00000,35.1552350290744,126.925320119966,광주광역시 동구 산수동 723,전남광주통합특별시 동구 동계로 38,동구,산수1동,1221059000,성공,,,False,동구 산수1동,
무등산그린웰로제비앙,29110-361,2019,26.04~27.04,갱신,12,3,2026,"16,350",39.9642,12,723,0,"15,920",,동계로 38,0,00038,00000,3159004,2,12210,12210,산수동,,동구,12210,아파트,전월세,202603,아파트 전월세,,,,,,동구|산수동|723|동계로 38|00038|00000,35.1552350290744,126.925320119966,광주광역시 동구 산수동 723,전남광주통합특별시 동구 동계로 38,동구,산수1동,1221059000,성공,,,False,동구 산수1동,
무등산그린웰로제비앙,29110-361,2019,26.04~27.04,갱신,12,3,2026,"16,680",39.9642,17,723,0,"16,240",,동계로 38,0,00038,00000,3159004,2,12210,12210,산수동,,동구,12210,아파트,전월세,202603,아파트 전월세,,,,,,동구|산수동|723|동계로 38|00038|00000,35.1552350290744,126.925320119966,광주광역시 동구 산수동 723,전남광주통합특별시 동구 동계로 38,동구,산수1동,1221059000,성공,,,False,동구 산수1동,
무등산그린웰로제비앙,29110-361,2019,26.04~27.04,갱신,12,3,2026,"16,350",39.9642,7,723,0,"15,920",,동계로 38,0,00038,00000,3159004,2,12210,12210,산수동,,동구,12210,아파트,전월세,202603,아파트 전월세,,,,,,동구|산수동|723|동계로 38|00038|00000,35.1552350290744,126.925320119966,광주광역시 동구 산수동 723,전남광주통합특별시 동구 동계로 38,동구,산수1동,1221059000,성공,,,False,동구 산수1동,
무등산그린웰로제비앙,29110-361,2019,26.04~27.04,갱신,12,3,2026,"15,840",39.9642,3,723,0,"15,420",,동계로 38,0,00038,00000,3159004,2,12210,12210,산수동,,동구,12210,아파트,전월세,202603,아파트 전월세,,,,,,동구|산수동|723|동계로 38|00038|00000,35.1552350290744,126.925320119966,광주광역시 동구 산수동 723,전남광주통합특별시 동구 동계로 38,동구,산수1동,1221059000,성공,,,False,동구 산수1동,
무등산그린웰로제비앙,29110-361,2019,26.04~27.04,갱신,12,3,2026,"16,350",39.9642,8,723,0,"15,920",,동계로 38,0,00038,00000,3159004,2,12210,12210,산수동,,동구,12210,아파트,전월세,202603,아파트 전월세,,,,,,동구|산수동|723|동계로 38|00038|00000,35.1552350290744,126.925320119966,광주광역시 동구 산수동 723,전남광주통합특별시 동구 동계로 38,동구,산수1동,1221059000,성공,,,False,동구 산수1동,
AM-City하이클래스,29110-324,2014,26.03~27.03,신규,11,3,2026,500,17.67,10,154-1,38,,,금남로 185,0,00185,00000,3009019,1,12210,12210,금남로5가,,동구,12210,아파트,전월세,202603,아파트 전월세,,,,,,동구|금남로5가|154-1|금남로 185|00185|00000,35.1517659240292,126.913725421103,광주광역시 동구 금남로5가 154-1,전남광주통합특별시 동구 금남로 185,동구,충장동,1221052500,성공,동구,충장동,True,동구 충장동,동구 충장동
그랜드센트럴,29110-371,2020,26.03~27.03,신규,2,3,2026,"1,000",39.8652,22,1827,80,,,경양로 234,0,00234,00000,3009017,2,12210,12210,계림동,,동구,12210,아파트,전월세,202603,아파트 전월세,,,,,,동구|계림동|1827|경양로 234|00234|00000,35.1570767776392,126.915314859578,광주광역시 동구 계림동 1827,전남광주통합특별시 동구 경양로 234,동구,계림1동,1221056000,성공,동구,계림1동,True,동구 계림1동,동구 계림1동
진양,29110-48,1983,26.05~28.05,신규,10,3,2026,"6,000",53.19,4,700-2,0,,,학소로86번안길 10,0,00010,00000,4277274,1,12210,12210,소태동,,동구,12210,아파트,전월세,202603,아파트 전월세,,,,,,동구|소태동|700-2|학소로86번안길 10|00010|00000,35.129086955471,126.934830463756,광주광역시 동구 소태동 700-2,전남광주통합특별시 동구 학소로86번안길 10,동구,지원1동,1221073000,성공,동구,지원1동,True,동구 지원1동,동구 지원1동
AM-City하이클래스,29110-324,2014,26.03~26.04,신규,7,3,2026,"1,500",15.1697,15,154-1,27,,,금남로 185,0,00185,00000,3009019,1,12210,12210,금남로5가,,동구,12210,아파트,전월세,202603,아파트 전월세,,,,,,동구|금남로5가|154-1|금남로 185|00185|00000,35.1517659240292,126.913725421103,광주광역시 동구 금남로5가 154-1,전남광주통합특별시 동구 금남로 185,동구,충장동,1221052500,성공,동구,충장동,True,동구 충장동,동구 충장동
AM-City하이클래스,29110-324,2014,26.03~27.01,신규,3,3,2026,300,17.67,7,154-1,40,,,금남로 185,0,00185,00000,3009019,1,12210,12210,금남로5가,,동구,12210,아파트,전월세,202603,아파트 전월세,,,,,,동구|금남로5가|154-1|금남로 185|00185|00000,35.1517659240292,126.913725421103,광주광역시 동구 금남로5가 154-1,전남광주통합특별시 동구 금남로 185,동구,충장동,1221052500,성공,동구,충장동,True,동구 충장동,동구 충장동
두산위브3차(두산위브더파크),29110-376,2021,26.04~28.04,신규,1,3,2026,"18,000",39.9452,12,1845,0,,,중앙로290번길 16,0,00016,00000,4277198,1,12210,12210,계림동,,동구,12210,아파트,전월세,202603,아파트 전월세,,,,,,동구|계림동|1845|중앙로290번길 16|00016|00000,35.1565879370717,126.922117507708,광주광역시 동구 계림동 1845,전남광주통합특별시 동구 중앙로290번길 16,동구,계림2동,1221057000,성공,,,False,동구 계림2동,
두산위브3차(두산위브더파크),29110-376,2021,26.05~28.04,신규,3,3,2026,"1,000",39.9452,8,1845,70,,,중앙로290번길 16,0,00016,00000,4277198,1,12210,12210,계림동,,동구,12210,아파트,전월세,202603,아파트 전월세,,,,,,동구|계림동|1845|중앙로290번길 16|00016|00000,35.1565879370717,126.922117507708,광주광역시 동구 계림동 1845,전남광주통합특별시 동구 중앙로290번길 16,동구,계림2동,1221057000,성공,,,False,동구 계림2동,
충장아트원,29110-325,2014,26.03~27.03,신규,2,3,2026,300,18,9,14,36,,,중앙로 179,0,00179,00000,3162073,9,12210,12210,충장로4가,,동구,12210,아파트,전월세,202603,아파트 전월세,,,,,,동구|충장로4가|14|중앙로 179|00179|00000,35.149946551823,126.914522764183,광주광역시 동구 충장로4가 14,전남광주통합특별시 동구 중앙로 179,동구,충장동,1221052500,성공,동구,충장동,True,동구 충장동,동구 충장동
금호2지구도개공1단지,29140-155,1998,,,17,3,2026,"12,000",49.92,1,770,0,,,금화로115번길 12,0,00012,00000,4280062,1,12240,12240,금호동,,서구,12240,아파트,전월세,202603,아파트 전월세,,,,,,서구|금호동|770|금화로115번길 12|00012|00000,35.133549091566,126.861885001852,광주광역시 서구 금호동 770,전남광주통합특별시 서구 금화로115번길 12,서구,금호1동,1224082100,성공,서구,금호1동,True,서구 금호1동,서구 금호1동
우성1,29140-87,1985,,,26,3,2026,"10,000",51.57,3,858-4,0,,,월드컵4강로 9,0,00009,00000,3160036,2,12240,12240,화정동,,서구,12240,아파트,전월세,202603,아파트 전월세,,,,,,서구|화정동|858-4|월드컵4강로 9|00009|00000,35.1377771241757,126.876687653836,광주광역시 서구 화정동 858-4,전남광주통합특별시 서구 월드컵4강로 11,서구,화정4동,1224079000,성공,,,False,서구 화정4동,
중흥,29140-112,2000,26.04~28.04,신규,19,3,2026,"2,000",59.46,3,787,60,,,마재로 21,0,00021,00000,3160007,1,12240,12240,금호동,,서구,12240,아파트,전월세,202603,아파트 전월세,,,,,,서구|금호동|787|마재로 21|00021|00000,35.1314469845548,126.861930134885,광주광역시 서구 금호동 787,전남광주통합특별시 서구 마재로 19,서구,금호2동,1224082400,성공,,,False,서구 금호2동,
유탑유블레스,29140-343,2013,26.05~28.05,신규,26,3,2026,300,19.7906,9,23-37,37,,,내방로 349,0,00349,00000,3160004,3,12240,12240,화정동,,서구,12240,아파트,전월세,202603,아파트 전월세,,,,,,서구|화정동|23-37|내방로 349|00349|00000,35.1576839785691,126.878863349204,광주광역시 서구 화정동 23-37,전남광주통합특별시 서구 내방로 349,서구,화정1동,1224076000,성공,,,False,서구 화정1동,
우성1,29140-87,1985,26.03~28.03,신규,10,3,2026,500,51.57,2,858-4,33,,,월드컵4강로 9,0,00009,00000,3160036,2,12240,12240,화정동,,서구,12240,아파트,전월세,202603,아파트 전월세,,,,,,서구|화정동|858-4|월드컵4강로 9|00009|00000,35.1377771241757,126.876687653836,광주광역시 서구 화정동 858-4,전남광주통합특별시 서구 월드컵4강로 11,서구,화정4동,1224079000,성공,,,False,서구 화정4동,
상무리채2,29140-357,2014,26.03~27.03,신규,4,3,2026,500,20.7189,7,1258-5,42,,,시청로 13,0,00013,00000,3160029,1,12240,12240,치평동,,서구,12240,아파트,전월세,202603,아파트 전월세,,,,,,서구|치평동|1258-5|시청로 13|00013|00000,35.1496032148731,126.851130701034,광주광역시 서구 치평동 1258-5,전남광주통합특별시 서구 시청로 13,서구,치평동,1224074500,성공,서구,치평동,True,서구 치평동,서구 치평동
빛고을파크,29140-52,1991,26.05~28.05,신규,21,3,2026,"1,000",50.22,11,1228-1,50,,,화정로 105,0,00105,00000,3160058,2,12240,12240,쌍촌동,,서구,12240,아파트,전월세,202603,아파트 전월세,,,,,,서구|쌍촌동|1228-1|화정로 105|00105|00000,35.1458172750235,126.869046201467,광주광역시 서구 쌍촌동 1228-1,전남광주통합특별시 서구 화정로 103,서구,상무2동,1224075200,성공,,,False,서구 상무2동,
해광샹그릴라센트럴337,29140-379,2017,26.03~28.03,신규,15,3,2026,"5,000",54.6212,3,23-20,35,,,내방로 337,0,00337,00000,3160004,0,12240,12240,화정동,,서구,12240,아파트,전월세,202603,아파트 전월세,,,,,,서구|화정동|23-20|내방로 337|00337|00000,35.1577517229011,126.87757023465,광주광역시 서구 화정동 23-20,전남광주통합특별시 서구 내방로 337,서구,화정1동,1224076000,성공,,,False,서구 화정1동,
동천마을1단지,29140-282,2005,26.03~28.04,신규,24,3,2026,"2,417",46.76,3,502,14,,,동천로 25,0,00025,00000,3160070,1,12240,12240,동천동,,서구,12240,아파트,전월세,202603,아파트 전월세,,,,,,서구|동천동|502|동천로 25|00025|00000,35.1711930817494,126.858798027722,광주광역시 서구 동천동 502,전남광주통합특별시 서구 동천로 17,서구,동천동,1224084000,성공,,,False,서구 동천동,
중흥호반,29140-147,2000,26.04~28.04,신규,31,3,2026,"15,000",59.46,6,1048,0,,,풍암순환로 10,0,00010,00000,3160050,1,12240,12240,풍암동,,서구,12240,아파트,전월세,202603,아파트 전월세,,,,,,서구|풍암동|1048|풍암순환로 10|00010|00000,35.1248923281192,126.87467678202,광주광역시 서구 풍암동 1048,전남광주통합특별시 서구 풍암순환로 10,서구,풍암동,1224083000,성공,서구,풍암동,True,서구 풍암동,서구 풍암동
현대(859-1),29140-94,1987,26.04~28.04,신규,6,3,2026,"10,000",53.46,12,859-1,0,,,월드컵4강로 22,0,00022,00000,3160036,2,12240,12240,화정동,,서구,12240,아파트,전월세,202603,아파트 전월세,,,,,,서구|화정동|859-1|월드컵4강로 22|00022|00000,35.1390734278295,126.877452486096,광주광역시 서구 화정동 859-1,전남광주통합특별시 서구 월드컵4강로 22,서구,화정3동,1224078000,성공,,,False,서구 화정3동,
상무버들마을주공2,29140-24,1999,26.04~28.04,신규,19,3,2026,"12,700",49.96,14,871,0,,,상무버들로 15,0,00015,00000,3160061,1,12240,12240,유촌동,,서구,12240,아파트,전월세,202603,아파트 전월세,,,,,,서구|유촌동|871|상무버들로 15|00015|00000,35.1635515637765,126.861699182962,광주광역시 서구 유촌동 871,전남광주통합특별시 서구 상무버들로 15,서구,유덕동,1224074000,성공,,,False,서구 유덕동,
상무리채2,29140-357,2014,26.04~27.04,신규,25,3,2026,500,20.1489,14,1258-5,40,,,시청로 13,0,00013,00000,3160029,1,12240,12240,치평동,,서구,12240,아파트,전월세,202603,아파트 전월세,,,,,,서구|치평동|1258-5|시청로 13|00013|00000,35.1496032148731,126.851130701034,광주광역시 서구 치평동 1258-5,전남광주통합특별시 서구 시청로 13,서구,치평동,1224074500,성공,서구,치평동,True,서구 치평동,서구 치평동
상무리채2,29140-357,2014,26.04~27.04,신규,27,3,2026,500,20.1489,10,1258-5,40,,,시청로 13,0,00013,00000,3160029,1,12240,12240,치평동,,서구,12240,아파트,전월세,202603,아파트 전월세,,,,,,서구|치평동|1258-5|시청로 13|00013|00000,35.1496032148731,126.851130701034,광주광역시 서구 치평동 1258-5,전남광주통합특별시 서구 시청로 13,서구,치평동,1224074500,성공,서구,치평동,True,서구 치평동,서구 치평동
주은모아,29140-130,2000,26.04~28.04,신규,26,3,2026,"2,000",59.28,7,1127,65,,,풍암2로 36,0,00036,00000,3160048,1,12240,12240,풍암동,,서구,12240,아파트,전월세,202603,아파트 전월세,,,,,,서구|풍암동|1127|풍암2로 36|00036|00000,35.1238802449865,126.87998966123,광주광역시 서구 풍암동 1127,전남광주통합특별시 서구 풍암2로 36,서구,풍암동,1224083000,성공,서구,풍암동,True,서구 풍암동,서구 풍암동
해광샹그릴라센트럴337,29140-379,2017,26.04~28.04,신규,22,3,2026,"1,500",54.6212,10,23-20,73,,,내방로 337,0,00337,00000,3160004,0,12240,12240,화정동,,서구,12240,아파트,전월세,202603,아파트 전월세,,,,,,서구|화정동|23-20|내방로 337|00337|00000,35.1577517229011,126.87757023465,광주광역시 서구 화정동 23-20,전남광주통합특별시 서구 내방로 337,서구,화정1동,1224076000,성공,,,False,서구 화정1동,
삼우,29140-50,1985,26.04~28.04,신규,17,3,2026,"7,000",59.4,5,6-2,0,,,천변좌하로 546,0,00546,00000,3160041,3,12240,12240,쌍촌동,,서구,12240,아파트,전월세,202603,아파트 전월세,,,,,,서구|쌍촌동|6-2|천변좌하로 546|00546|00000,35.1665489680872,126.870786574471,광주광역시 서구 쌍촌동 6-2,전남광주통합특별시 서구 천변좌하로 546,서구,유덕동,1224074000,성공,,,False,서구 유덕동,
금호시영1단지,29140-109,1993,26.05~28.05,신규,31,3,2026,"10,000",49.86,8,741-1,0,,,운천로 41,0,00041,00000,3160035,3,12240,12240,금호동,,서구,12240,아파트,전월세,202603,아파트 전월세,,,,,,서구|금호동|741-1|운천로 41|00041|00000,35.1366226288309,126.85812356795,광주광역시 서구 금호동 741-1,전남광주통합특별시 서구 운천로 41,서구,금호1동,1224082100,성공,서구,금호1동,True,서구 금호1동,서구 금호1동
중흥호반,29140-147,2000,26.04~28.04,신규,31,3,2026,"15,000",59.46,6,1048,0,,,풍암순환로 10,0,00010,00000,3160050,1,12240,12240,풍암동,,서구,12240,아파트,전월세,202603,아파트 전월세,,,,,,서구|풍암동|1048|풍암순환로 10|00010|00000,35.1248923281192,126.87467678202,광주광역시 서구 풍암동 1048,전남광주통합특별시 서구 풍암순환로 10,서구,풍암동,1224083000,성공,서구,풍암동,True,서구 풍암동,서구 풍암동
태영,29140-91,1989,26.04~28.04,신규,25,3,2026,"1,000",54.04,9,858-3,50,,,염화로40번길 20-1,0,00020,00001,4280294,1,12240,12240,화정동,,서구,12240,아파트,전월세,202603,아파트 전월세,,,,,,서구|화정동|858-3|염화로40번길 20-1|00020|00001,35.1373533919061,126.87571523548,광주광역시 서구 화정동 858-3,전남광주통합특별시 서구 염화로40번길 20-1,서구,화정4동,1224079000,성공,,,False,서구 화정4동,
상무리채2,29140-357,2014,26.04~27.04,신규,30,3,2026,300,19.2869,9,1258-5,40,,,시청로 13,0,00013,00000,3160029,1,12240,12240,치평동,,서구,12240,아파트,전월세,202603,아파트 전월세,,,,,,서구|치평동|1258-5|시청로 13|00013|00000,35.1496032148731,126.851130701034,광주광역시 서구 치평동 1258-5,전남광주통합특별시 서구 시청로 13,서구,치평동,1224074500,성공,서구,치평동,True,서구 치평동,서구 치평동
럭키,29140-75,1985,26.04~28.04,신규,31,3,2026,500,52.56,3,858-2,40,,,염화로40번길 20,0,00020,00000,4280294,1,12240,12240,화정동,,서구,12240,아파트,전월세,202603,아파트 전월세,,,,,,서구|화정동|858-2|염화로40번길 20|00020|00000,35.1372100416497,126.874632451691,광주광역시 서구 화정동 858-2,전남광주통합특별시 서구 염화로40번길 18,서구,화정4동,1224079000,성공,,,False,서구 화정4동,
상무지구리채시티,29140-353,2014,26.04~27.04,신규,30,3,2026,500,20.0778,8,1218,40,,,시청로 71,0,00071,00000,3160029,1,12240,12240,치평동,,서구,12240,아파트,전월세,202603,아파트 전월세,,,,,,서구|치평동|1218|시청로 71|00071|00000,35.1549617813269,126.850896720391,광주광역시 서구 치평동 1218,전남광주통합특별시 서구 시청로 71,서구,치평동,1224074500,성공,서구,치평동,True,서구 치평동,서구 치평동
상무e-다움골드,29140-359,2014,26.03~26.06,신규,28,3,2026,200,17.1728,11,1259-4,40,,,시청로 7,0,00007,00000,3160029,1,12240,12240,치평동,,서구,12240,아파트,전월세,202603,아파트 전월세,,,,,,서구|치평동|1259-4|시청로 7|00007|00000,35.1490405392878,126.851313020322,광주광역시 서구 치평동 1259-4,전남광주통합특별시 서구 시청로 7,서구,치평동,1224074500,성공,서구,치평동,True,서구 치평동,서구 치평동
호반리젠시빌2차,29140-160,2000,26.03~28.03,신규,15,3,2026,"1,000",39.792,6,815,50,,,화개1로 33,0,00033,00000,3160055,1,12240,12240,금호동,,서구,12240,아파트,전월세,202603,아파트 전월세,,,,,,서구|금호동|815|화개1로 33|00033|00000,35.1265090673622,126.854625490551,광주광역시 서구 금호동 815,전남광주통합특별시 서구 화개1로 31,서구,금호2동,1224082400,성공,,,False,서구 금호2동,
호반리젠시빌2차,29140-160,2000,26.07~28.07,신규,23,3,2026,"11,500",39.792,8,815,0,,,화개1로 33,0,00033,00000,3160055,1,12240,12240,금호동,,서구,12240,아파트,전월세,202603,아파트 전월세,,,,,,서구|금호동|815|화개1로 33|00033|00000,35.1265090673622,126.854625490551,광주광역시 서구 금호동 815,전남광주통합특별시 서구 화개1로 31,서구,금호2동,1224082400,성공,,,False,서구 금호2동,
금호2지구도개공1단지,29140-155,1998,26.03~28.03,신규,3,3,2026,"1,000",49.92,1,770,33,,,금화로115번길 12,0,00012,00000,4280062,1,12240,12240,금호동,,서구,12240,아파트,전월세,202603,아파트 전월세,,,,,,서구|금호동|770|금화로115번길 12|00012|00000,35.133549091566,126.861885001852,광주광역시 서구 금호동 770,전남광주통합특별시 서구 금화로115번길 12,서구,금호1동,1224082100,성공,서구,금호1동,True,서구 금호1동,서구 금호1동
우성2,29140-88,1987,26.04~28.04,신규,27,3,2026,500,51.44,1,858-1,50,,,염화로40번길 6,0,00006,00000,4280294,1,12240,12240,화정동,,서구,12240,아파트,전월세,202603,아파트 전월세,,,,,,서구|화정동|858-1|염화로40번길 6|00006|00000,35.1373872923357,126.873459529144,광주광역시 서구 화정동 858-1,전남광주통합특별시 서구 염화로 30,서구,화정4동,1224079000,성공,,,False,서구 화정4동,
현대(859-1),29140-94,1987,26.04~28.04,신규,6,3,2026,"10,000",53.46,12,859-1,0,,,월드컵4강로 22,0,00022,00000,3160036,2,12240,12240,화정동,,서구,12240,아파트,전월세,202603,아파트 전월세,,,,,,서구|화정동|859-1|월드컵4강로 22|00022|00000,35.1390734278295,126.877452486096,광주광역시 서구 화정동 859-1,전남광주통합특별시 서구 월드컵4강로 22,서구,화정3동,1224078000,성공,,,False,서구 화정3동,
솔뫼타운,29140-145,1999,26.04~28.04,신규,30,3,2026,"1,200",33.08,3,475-1,30,,,내방로278번길 7,0,00007,00000,4280083,1,12240,12240,내방동,,서구,12240,아파트,전월세,202603,아파트 전월세,,,,,,서구|내방동|475-1|내방로278번길 7|00007|00000,35.1567753178274,126.871598177783,광주광역시 서구 내방동 475-1,전남광주통합특별시 서구 내방로278번길 7,서구,화정1동,1224076000,성공,,,False,서구 화정1동,
내방마을주공,29140-146,2002,26.04~28.04,신규,26,3,2026,"1,000",59.31,17,848,70,,,화운로193번길 25,0,00025,00000,4280504,2,12240,12240,내방동,,서구,12240,아파트,전월세,202603,아파트 전월세,,,,,,서구|내방동|848|화운로193번길 25|00025|00000,35.1550251093034,126.873015282679,광주광역시 서구 내방동 848,전남광주통합특별시 서구 화운로193번길 25,서구,화정1동,1224076000,성공,,,False,서구 화정1동,
상무리채2,29140-357,2014,26.03~27.03,신규,24,3,2026,0,20.1489,6,1258-5,40,,,시청로 13,0,00013,00000,3160029,1,12240,12240,치평동,,서구,12240,아파트,전월세,202603,아파트 전월세,,,,,,서구|치평동|1258-5|시청로 13|00013|00000,35.1496032148731,126.851130701034,광주광역시 서구 치평동 1258-5,전남광주통합특별시 서구 시청로 13,서구,치평동,1224074500,성공,서구,치평동,True,서구 치평동,서구 치평동
상무e-다움골드,29140-359,2014,26.03~27.03,신규,10,3,2026,300,17.1728,6,1259-4,35,,,시청로 7,0,00007,00000,3160029,1,12240,12240,치평동,,서구,12240,아파트,전월세,202603,아파트 전월세,,,,,,서구|치평동|1259-4|시청로 7|00007|00000,35.1490405392878,126.851313020322,광주광역시 서구 치평동 1259-4,전남광주통합특별시 서구 시청로 7,서구,치평동,1224074500,성공,서구,치평동,True,서구 치평동,서구 치평동
상무버들마을주공2,29140-24,1999,26.04~28.04,신규,7,3,2026,"1,000",49.74,17,871,65,,,상무버들로 15,0,00015,00000,3160061,1,12240,12240,유촌동,,서구,12240,아파트,전월세,202603,아파트 전월세,,,,,,서구|유촌동|871|상무버들로 15|00015|00000,35.1635515637765,126.861699182962,광주광역시 서구 유촌동 871,전남광주통합특별시 서구 상무버들로 15,서구,유덕동,1224074000,성공,,,False,서구 유덕동,
금호시영5단지,29140-110,1994,26.04~28.04,신규,30,3,2026,"1,000",39.78,8,742-2,40,,,운천로32번길 7,0,00007,00000,4280316,1,12240,12240,금호동,,서구,12240,아파트,전월세,202603,아파트 전월세,,,,,,서구|금호동|742-2|운천로32번길 7|00007|00000,35.1362804668946,126.860135536747,광주광역시 서구 금호동 742-2,전남광주통합특별시 서구 운천로32번길 7,서구,금호1동,1224082100,성공,서구,금호1동,True,서구 금호1동,서구 금호1동
해피투모루,29140-339,2013,26.04~27.04,신규,21,3,2026,"1,000",33.1261,4,179-24,45,,,군분2로 16,0,00016,00000,3160002,1,12240,12240,화정동,,서구,12240,아파트,전월세,202603,아파트 전월세,,,,,,서구|화정동|179-24|군분2로 16|00016|00000,35.1544003398106,126.881521086107,광주광역시 서구 화정동 179-24,전남광주통합특별시 서구 군분2로 16,서구,화정1동,1224076000,성공,,,False,서구 화정1동,
삼익,29140-81,1979,26.04~29.04,신규,24,3,2026,"2,000",47.01,8,131-4,50,,,죽봉대로 31,0,00031,00000,2009006,3,12240,12240,화정동,,서구,12240,아파트,전월세,202603,아파트 전월세,,,,,,서구|화정동|131-4|죽봉대로 31|00031|00000,35.1565390416202,126.881844828585,광주광역시 서구 화정동 131-4,전남광주통합특별시 서구 죽봉대로 31,서구,화정1동,1224076000,성공,,,False,서구 화정1동,
농성동유탑유블레스,29140-335,2012,26.04~27.03,신규,27,3,2026,300,19.7906,6,112-1,35,,,경열로45번길 13,0,00013,00000,4280012,1,12240,12240,농성동,,서구,12240,아파트,전월세,202603,아파트 전월세,,,,,,서구|농성동|112-1|경열로45번길 13|00013|00000,35.1522648956668,126.891494681592,광주광역시 서구 농성동 112-1,전남광주통합특별시 서구 경열로45번길 13,서구,농성1동,1224065000,성공,서구,농성1동,True,서구 농성1동,서구 농성1동
상무리채2,29140-357,2014,26.04~27.04,신규,15,3,2026,500,20.7189,8,1258-5,42,,,시청로 13,0,00013,00000,3160029,1,12240,12240,치평동,,서구,12240,아파트,전월세,202603,아파트 전월세,,,,,,서구|치평동|1258-5|시청로 13|00013|00000,35.1496032148731,126.851130701034,광주광역시 서구 치평동 1258-5,전남광주통합특별시 서구 시청로 13,서구,치평동,1224074500,성공,서구,치평동,True,서구 치평동,서구 치평동
금호2지구도개공1단지,29140-155,1998,26.04~28.04,신규,19,3,2026,"1,000",49.92,11,770,55,,,금화로115번길 12,0,00012,00000,4280062,1,12240,12240,금호동,,서구,12240,아파트,전월세,202603,아파트 전월세,,,,,,서구|금호동|770|금화로115번길 12|00012|00000,35.133549091566,126.861885001852,광주광역시 서구 금호동 770,전남광주통합특별시 서구 금화로115번길 12,서구,금호1동,1224082100,성공,서구,금호1동,True,서구 금호1동,서구 금호1동
상무지구리채시티,29140-353,2014,26.03~27.03,신규,30,3,2026,300,20.0778,8,1218,37,,,시청로 71,0,00071,00000,3160029,1,12240,12240,치평동,,서구,12240,아파트,전월세,202603,아파트 전월세,,,,,,서구|치평동|1218|시청로 71|00071|00000,35.1549617813269,126.850896720391,광주광역시 서구 치평동 1218,전남광주통합특별시 서구 시청로 71,서구,치평동,1224074500,성공,서구,치평동,True,서구 치평동,서구 치평동
농성동유탑유블레스,29140-335,2012,26.04~28.04,신규,31,3,2026,300,19.7906,5,112-1,35,,,경열로45번길 13,0,00013,00000,4280012,1,12240,12240,농성동,,서구,12240,아파트,전월세,202603,아파트 전월세,,,,,,서구|농성동|112-1|경열로45번길 13|00013|00000,35.1522648956668,126.891494681592,광주광역시 서구 농성동 112-1,전남광주통합특별시 서구 경열로45번길 13,서구,농성1동,1224065000,성공,서구,농성1동,True,서구 농성1동,서구 농성1동
쌍촌현대,29140-56,1980,26.04~28.04,신규,10,3,2026,"8,000",55.85,1,969-12,0,,,상무민주로5번길 6,0,00006,00000,4280199,1,12240,12240,쌍촌동,,서구,12240,아파트,전월세,202603,아파트 전월세,,,,,,서구|쌍촌동|969-12|상무민주로5번길 6|00006|00000,35.1512707299987,126.857578830839,광주광역시 서구 쌍촌동 969-12,전남광주통합특별시 서구 상무민주로5번길 6,서구,상무1동,1224075100,성공,,,False,서구 상무1동,
